,상호명,상권업종중분류명,상권업종소분류명,도로명주소,역명,거리,카카오url,역,검색어
3080,비트커피bieat,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 역삼로 251,9호선 선정릉,818.622153778785,https://place.map.kakao.com/698053578,선정릉,선정릉역 비트커피bieat
3081,메가엠지씨커피,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙남로11길 8,9호선 등촌,784.1629008314743,https://place.map.kakao.com/14977155,등촌,등촌역 메가엠지씨커피
3082,엔제리너스여의도잡지회관,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 여의대방로67길 11,9호선 샛강,178.3396865988605,https://place.map.kakao.com/695965164,샛강,샛강역 엔제리너스여의도잡지회관
3083,더디어리,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡서로 152,9호선 마곡나루,204.69036100566046,https://place.map.kakao.com/1216879736,마곡나루,마곡나루역 더디어리
3084,양촌,커피점/카페,커피전문점/카페/다방,서울특별시 마포구 동교로3길 99,9호선 선유도,1207.19522178188,https://place.map.kakao.com/17047028,선유도,선유도역 양촌
3085,메종드올리,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 공항대로 308-7,9호선 양천향교,743.6958528676773,https://place.map.kakao.com/1242037052,양천향교,양천향교역 메종드올리
3086,모니크아뜰리에,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 언주로104길 12-4,9호선 선정릉,357.51735158467886,https://place.map.kakao.com/27535087,선정릉,선정릉역 모니크아뜰리에
3087,유어무드,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 36,9호선 개화,87.21663546119288,https://place.map.kakao.com/478112901,개화,개화역 유어무드
3088,카페쿤달,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 언주로113길 17,9호선 언주,217.7410857088555,https://place.map.kakao.com/19485985,언주,언주역 카페쿤달
3089,크레이저커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 공항대로61길 14,9호선 등촌,101.0054558872298,https://place.map.kakao.com/1609818137,등촌,등촌역 크레이저커피
3090,탠커피&비어,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 강남대로102길 13,9호선 신논현,264.95292669766127,https://place.map.kakao.com/26797878,신논현,신논현역 탠커피&비어
3091,아틀리에헤아림강남,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 309,9호선 선정릉,494.9496409497702,https://place.map.kakao.com/2075014723,선정릉,선정릉역 아틀리에헤아림강남
3092,카페더케익,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 강남대로114길 13,9호선 신논현,101.94576826961223,https://place.map.kakao.com/12526369,신논현,신논현역 카페더케익
3093,오흐네,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로 327,9호선 선정릉,125.30125760748793,https://place.map.kakao.com/1870423431,선정릉,선정릉역 오흐네
3094,링크카페,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로19길 5,9호선 언주,480.89102546640953,https://place.map.kakao.com/24839467,언주,언주역 링크카페
3095,할리스커피,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 여의대로 24,9호선 여의도,346.62825184240165,https://place.map.kakao.com/1351592,여의도,여의도역 할리스커피
3096,레이어디,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙북로8길 14-14,9호선 등촌,230.0273293746884,https://place.map.kakao.com/300180781,등촌,등촌역 레이어디
3097,코코브레드,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 공항대로 213,9호선 마곡나루,642.3515402686771,https://place.map.kakao.com/1789287132,마곡나루,마곡나루역 코코브레드
3098,"그날,그시간",커피점/카페,커피전문점/카페/다방,서울특별시 강서구 공항대로 220,9호선 마곡나루,721.1340000987905,https://place.map.kakao.com/1168178351,마곡나루,"마곡나루역 그날,그시간"
3099,쿠키보이커피걸,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 470,9호선 가양,169.1256588670135,https://place.map.kakao.com/587338002,가양,가양역 쿠키보이커피걸
3100,콘레드커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로49길 35,9호선 양천향교,109.22008960950744,https://place.map.kakao.com/122384723,양천향교,양천향교역 콘레드커피
3101,라운지담,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 강남대로106길 29,9호선 신논현,320.3993088941329,https://place.map.kakao.com/351103336,신논현,신논현역 라운지담
3102,바나프레소,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 208,9호선 언주,685.3482621487785,https://place.map.kakao.com/27579564,언주,언주역 바나프레소
3103,2nd우드진,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙로 161-8,9호선 마곡나루,133.1375780323974,https://place.map.kakao.com/24924655,마곡나루,마곡나루역 2nd우드진
3104,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 223,9호선 선정릉,658.6237879939807,https://place.map.kakao.com/16958727,선정릉,선정릉역 스타벅스
3105,투썸플레이스차병원사거리,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 논현로 604,9호선 언주,26.752000693585693,https://place.map.kakao.com/19567663,언주,언주역 투썸플레이스차병원사거리
3106,샐러드봉봉,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 삼성로103길 12,9호선 삼성중앙,542.3812843436036,https://place.map.kakao.com/387357586,삼성중앙,삼성중앙역 샐러드봉봉
3107,춘풍슈가,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로2길 35,9호선 신논현,220.657374525416,https://place.map.kakao.com/1045694373,신논현,신논현역 춘풍슈가
3108,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙본로 10,9호선 염창,701.4021549554146,https://place.map.kakao.com/964472893,염창,염창역 간단하지만특별한화피디Cafe
3109,셀렉토커피,커피점/카페,커피전문점/카페/다방,서울특별시 송파구 올림픽로8길 20,9호선 종합운동장,368.80047101666435,https://place.map.kakao.com/10448764,종합운동장,종합운동장역 셀렉토커피
3110,죠스샌드위치앤커피,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 논현로76길 11,9호선 언주,928.1028660669687,https://place.map.kakao.com/1234045690,언주,언주역 죠스샌드위치앤커피
3111,스타벅스차병원사거리점,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로 213,9호선 언주,130.33748196521165,https://place.map.kakao.com/1813263849,언주,언주역 스타벅스차병원사거리점
3112,PRiNK&DRiNK,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 양평로22바길 2,9호선 선유도,169.89631499513132,https://place.map.kakao.com/143905145,선유도,선유도역 PRiNK&DRiNK
3113,이디야커피,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 서초대로77길 55,9호선 신논현,184.4656239838709,https://place.map.kakao.com/1081918172,신논현,신논현역 이디야커피
3114,카페쏭,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 삼성로107길 18,9호선 삼성중앙,426.0780049328538,https://place.map.kakao.com/1684640768,삼성중앙,삼성중앙역 카페쏭
3115,퓨,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 논현로105길 13,9호선 언주,170.05871039345894,https://place.map.kakao.com/151341271,언주,언주역 퓨
3116,슬로웨이,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙로13나길 42,9호선 신목동,243.54571269462684,https://place.map.kakao.com/455950432,신목동,신목동역 슬로웨이
3117,컴포즈커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙6로 45,9호선 마곡나루,718.3944404704262,https://place.map.kakao.com/661111345,마곡나루,마곡나루역 컴포즈커피
3118,동건스,커피점/카페,애견카페,서울특별시 서초구 방배중앙로 157,9호선 구반포,576.5967650041487,https://place.map.kakao.com/23149226,구반포,구반포역 동건스
3119,일층카페,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로34길 21-6,9호선 선정릉,771.1681103209793,https://place.map.kakao.com/697328391,선정릉,선정릉역 일층카페
3120,카페담,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로78길 12,9호선 삼성중앙,469.06135980742204,https://place.map.kakao.com/565064935,삼성중앙,삼성중앙역 카페담
3121,언니네커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙5로1길 20,9호선 마곡나루,153.1944303126186,https://place.map.kakao.com/27114008,마곡나루,마곡나루역 언니네커피
3122,블레스롤,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙로 165,9호선 마곡나루,135.1403278245749,https://place.map.kakao.com/17522121,마곡나루,마곡나루역 블레스롤
3123,커피빈코리아테헤란로비,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 312,9호선 선정릉,550.316418799265,https://place.map.kakao.com/609854657,선정릉,선정릉역 커피빈코리아테헤란로비
3124,버거307,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 동광로1길 112,9호선 구반포,346.26207356371145,https://place.map.kakao.com/467257472,구반포,구반포역 버거307
3125,이경희공인중개사사무소,커피점/카페,커피전문점/카페/다방,서울특별시 동작구 노량진로26길 16-1,9호선 노들,256.4757444512421,https://place.map.kakao.com/1241796808,노들,노들역 이경희공인중개사사무소
3126,아로하아이스앤커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 허준로 176,9호선 가양,311.9773825031392,https://place.map.kakao.com/1897325805,가양,가양역 아로하아이스앤커피
3127,무중력지대영등포,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 당산로 235,9호선 당산,61.55292106202618,https://place.map.kakao.com/1860681564,당산,당산역 무중력지대영등포
3128,에스프레소SPRESSO,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로26길 30,9호선 언주,164.8505836501326,https://place.map.kakao.com/1090931782,언주,언주역 에스프레소SPRESSO
3129,미스터퀵다방,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로7길 38,9호선 신논현,336.01639002364624,https://place.map.kakao.com/2067214806,신논현,신논현역 미스터퀵다방
3130,별똥별,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 강남대로122길 39-9,9호선 신논현,300.8347156553369,https://place.map.kakao.com/1030119391,신논현,신논현역 별똥별
3131,노르웨이숲,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 강서로54길 109,9호선 양천향교,793.2737796847659,https://place.map.kakao.com/273705133,양천향교,양천향교역 노르웨이숲
3132,왜이렇게즐거운거지,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 삼성로103길 22,9호선 삼성중앙,478.9422266835301,https://place.map.kakao.com/587873402,삼성중앙,삼성중앙역 왜이렇게즐거운거지
3133,씨제이프레시웨이,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로 236,9호선 언주,429.0756628924543,https://place.map.kakao.com/837824252,언주,언주역 씨제이프레시웨이
3134,르플로우,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 삼성로107길 23,9호선 삼성중앙,391.7008034509069,https://place.map.kakao.com/2024611389,삼성중앙,삼성중앙역 르플로우
3135,바나프레소,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 사평대로 364,9호선 신논현,212.01776217800395,https://place.map.kakao.com/2066850395,신논현,신논현역 바나프레소
3136,청년커피LAB,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 사평대로 205,9호선 고속터미널,323.78103012631226,https://place.map.kakao.com/733560860,고속터미널,고속터미널역 청년커피LAB
3137,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 반포대로 222,9호선 고속터미널,190.0030901113834,https://place.map.kakao.com/14532406,고속터미널,고속터미널역 간단하지만특별한화피디Cafe
3138,사계스터디카페,커피점/카페,커피전문점/카페/다방,서울특별시 동작구 서달로 166,9호선 흑석(중앙대입구),139.06786811489772,https://place.map.kakao.com/530880623,흑석,흑석역 사계스터디카페
3139,나비카페,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 강서로 439,9호선 양천향교,278.59259506409774,https://place.map.kakao.com/1869247949,양천향교,양천향교역 나비카페
3140,팔공티,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 양평로 40,9호선 당산,13.28416389595978,https://place.map.kakao.com/1127673298,당산,당산역 팔공티
3141,유기농커피공동체,커피점/카페,커피전문점/카페/다방,서울특별시 송파구 백제고분로12길 7-14,9호선 종합운동장,682.6138499483658,https://place.map.kakao.com/1321832154,종합운동장,종합운동장역 유기농커피공동체
3142,카페데베르선릉점,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 317,9호선 선정릉,514.0614688998616,https://place.map.kakao.com/997889941,선정릉,선정릉역 카페데베르선릉점
3143,이디아,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 강서로54길 11,9호선 양천향교,635.343438131987,https://place.map.kakao.com/924076250,양천향교,양천향교역 이디아
3144,메모커피,커피점/카페,커피전문점/카페/다방,서울특별시 동작구 노량진로18길 23,9호선 노들,116.06869181024895,https://place.map.kakao.com/1788222072,노들,노들역 메모커피
3145,매머드익스프레스,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙북로7가길 4,9호선 등촌,311.03993437834,https://place.map.kakao.com/12969107,등촌,등촌역 매머드익스프레스
3146,소프트리가양점,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 476,9호선 가양,80.66542418551849,https://place.map.kakao.com/53353798,가양,가양역 소프트리가양점
3147,이디야역삼역,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로25길 17,9호선 언주,394.6280640060315,https://place.map.kakao.com/2105464855,언주,언주역 이디야역삼역
3148,24시무인카페RO,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 470,9호선 가양,169.1256588670135,https://place.map.kakao.com/1305480415,가양,가양역 24시무인카페RO
3149,홍콩다방오투테라스점,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 의사당대로 83,9호선 여의도,62.361858678748895,https://place.map.kakao.com/253259424,여의도,여의도역 홍콩다방오투테라스점
3150,비상구커피,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로29길 8,9호선 언주,81.29455213923912,https://place.map.kakao.com/209798594,언주,언주역 비상구커피
3151,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 영동대로 626,9호선 봉은사,405.3720793896807,https://place.map.kakao.com/1281563577,봉은사,봉은사역 간단하지만특별한화피디Cafe
3152,커피501,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 사평대로28길 31,9호선 신반포,552.532914226093,https://place.map.kakao.com/1189409909,신반포,신반포역 커피501
3153,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 동작구 노량진로 140,9호선 노량진,107.2713333542073,https://place.map.kakao.com/949936490,노량진,노량진역 간단하지만특별한화피디Cafe
3154,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 학동로 148,9호선 신논현,585.5054767165637,https://place.map.kakao.com/690059586,신논현,신논현역 간단하지만특별한화피디Cafe
3155,라오나카페,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 언주로108길 24,9호선 선정릉,324.03428708705553,https://place.map.kakao.com/654403950,선정릉,선정릉역 라오나카페
3156,먼셀커피,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 서래로6길 15,9호선 신반포,467.7856768124047,https://place.map.kakao.com/1447945308,신반포,신반포역 먼셀커피
3157,삼성동커피,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로103길 6,9호선 봉은사,161.66728371854674,https://place.map.kakao.com/1437828010,봉은사,봉은사역 삼성동커피
3158,나인티,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 양평로24길 9,9호선 선유도,314.87224456644884,https://place.map.kakao.com/1824500832,선유도,선유도역 나인티
3159,DESSERT39,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 등촌로55길 8,9호선 등촌,161.3980997942881,https://place.map.kakao.com/1324763770,등촌,등촌역 DESSERT39
3160,엠즈씨드,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 사평대로 205,9호선 고속터미널,323.78103012631226,https://place.map.kakao.com/453789872,고속터미널,고속터미널역 엠즈씨드
3161,카페,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙로13가길 14,9호선 신목동,248.06911652544102,https://place.map.kakao.com/1555237730,신목동,신목동역 카페
3162,커피스위트,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 언주로85길 14,9호선 선정릉,670.5809808617075,https://place.map.kakao.com/2002179831,선정릉,선정릉역 커피스위트
3163,카페아루밍,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로 129-1,9호선 신논현,352.3629756041961,https://place.map.kakao.com/249321718,신논현,신논현역 카페아루밍
3164,비나원,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 방화대로40길 13,9호선 신방화,282.6304965891054,https://place.map.kakao.com/1529498058,신방화,신방화역 비나원
3165,크노파,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로38길 5,9호선 선정릉,656.7483166187745,https://place.map.kakao.com/574283129,선정릉,선정릉역 크노파
3166,커피에반하다,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 사평대로 285,9호선 사평,47.21899056966183,https://place.map.kakao.com/1915591595,사평,사평역 커피에반하다
3167,델리,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 논현로 508,9호선 언주,503.0313057821003,https://place.map.kakao.com/904211815,언주,언주역 델리
3168,커피쿡마곡,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙6로 45,9호선 마곡나루,718.3944404704262,https://place.map.kakao.com/2391310,마곡나루,마곡나루역 커피쿡마곡
3169,나무향기,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 등촌로39길 18,9호선 등촌,525.3421721923725,https://place.map.kakao.com/2118865404,등촌,등촌역 나무향기
3170,그리다,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 양평로 124,9호선 선유도,108.98992328501177,https://place.map.kakao.com/2058464106,선유도,선유도역 그리다
3171,앤써커피역삼,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 논현로85길 5-12,9호선 언주,662.7859392003271,https://place.map.kakao.com/523134585,언주,언주역 앤써커피역삼
3172,잠실청소년센터카페사이,커피점/카페,커피전문점/카페/다방,서울특별시 송파구 올림픽로8길 22,9호선 종합운동장,376.83765153408166,https://place.map.kakao.com/1415797928,종합운동장,종합운동장역 잠실청소년센터카페사이
3173,옳음,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 언주로125길 10,9호선 언주,375.0513205067653,https://place.map.kakao.com/12711272,언주,언주역 옳음
3174,와리가리커피,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 학동로20길 42,9호선 신논현,506.73533513509534,https://place.map.kakao.com/27600426,신논현,신논현역 와리가리커피
3175,전통찻집이담,커피점/카페,전통찻집/인삼찻집,서울특별시 강서구 화곡로 295,9호선 가양,952.7951107022387,https://place.map.kakao.com/18629823,가양,가양역 전통찻집이담
3176,착형커피,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 테헤란로 311,9호선 선정릉,492.4251235254831,https://place.map.kakao.com/13062100,선정릉,선정릉역 착형커피
3177,커피앤클라우드,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 논현로75길 6,9호선 언주,845.6540933307488,https://place.map.kakao.com/1224213095,언주,언주역 커피앤클라우드
3178,독서동행,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 강남대로102길 45,9호선 신논현,362.60128532944844,https://place.map.kakao.com/398751978,신논현,신논현역 독서동행
3179,스타벅스,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 의사당대로 8,9호선 국회의사당,184.80556284587044,https://place.map.kakao.com/12526262,국회의사당,국회의사당역 스타벅스
3180,JJY카페,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 방배중앙로 178,9호선 구반포,454.81691698527777,https://place.map.kakao.com/1953575628,구반포,구반포역 JJY카페
3181,몽키바나나,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로14길 84-4,9호선 개화,309.7496672987824,https://place.map.kakao.com/419177934,개화,개화역 몽키바나나
3182,에스프레소진,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙북로 111-6,9호선 염창,98.73094959996685,https://place.map.kakao.com/1196518997,염창,염창역 에스프레소진
3183,르하임스터디카페,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 양평로 93,9호선 선유도,303.879784682384,https://place.map.kakao.com/1533729771,선유도,선유도역 르하임스터디카페
3184,메가커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 492,9호선 가양,84.4654146093052,https://place.map.kakao.com/13727573,가양,가양역 메가커피
3185,히뽀1997,커피점/카페,커피전문점/카페/다방,서울특별시 동작구 노량진로24길 36,9호선 노들,231.0109598697176,https://place.map.kakao.com/25460130,노들,노들역 히뽀1997
3186,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙본로32길 43,9호선 염창,202.99142555964818,https://place.map.kakao.com/25748034,염창,염창역 간단하지만특별한화피디Cafe
3187,커피메이드,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙로 165,9호선 마곡나루,135.1403278245749,https://place.map.kakao.com/15224859,마곡나루,마곡나루역 커피메이드
3188,달콤커피삼성,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로 633,9호선 봉은사,146.81596817706497,https://place.map.kakao.com/21546418,봉은사,봉은사역 달콤커피삼성
3189,토즈,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 선릉로 607,9호선 선정릉,49.77928058923773,https://place.map.kakao.com/12526369,선정릉,선정릉역 토즈
3190,커피베이,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙로 165,9호선 마곡나루,135.1403278245749,https://place.map.kakao.com/13030559,마곡나루,마곡나루역 커피베이
3191,뽕다방,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 학동로20길 58,9호선 신논현,429.17646309887283,https://place.map.kakao.com/20283635,신논현,신논현역 뽕다방
3192,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 개화동로27가길 23,9호선 공항시장,371.5580296007645,https://place.map.kakao.com/26511407,공항시장,공항시장역 간단하지만특별한화피디Cafe
3193,데이비드쥬스,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 여의동로 213,9호선 노량진,359.9280756538687,https://place.map.kakao.com/24875691,노량진,노량진역 데이비드쥬스
3194,파리의부엌,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙로 161-22,9호선 마곡나루,219.82244565276784,https://place.map.kakao.com/1828808420,마곡나루,마곡나루역 파리의부엌
3195,니들누들,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙북로 127,9호선 염창,241.13045910707808,https://place.map.kakao.com/753592260,염창,염창역 니들누들
3196,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 방배중앙로27길 36,9호선 구반포,516.4215180233737,https://place.map.kakao.com/531202337,구반포,구반포역 간단하지만특별한화피디Cafe
3197,이디야커피,커피점/카페,커피전문점/카페/다방,서울특별시 송파구 올림픽로 76,9호선 종합운동장,253.15453294544338,https://place.map.kakao.com/2143402262,종합운동장,종합운동장역 이디야커피
3198,빽다방,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로 524,9호선 봉은사,688.6540458619189,https://place.map.kakao.com/21749384,봉은사,봉은사역 빽다방
3199,보나비아티제미래와희망병원점,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 언주로 707,9호선 언주,592.1492774609471,https://place.map.kakao.com/7961580,언주,언주역 보나비아티제미래와희망병원점
3200,혼술대왕,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로33길 34,9호선 언주,205.75977027086049,https://place.map.kakao.com/498099999,언주,언주역 혼술대왕
3201,라팡,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 선릉로112길 14,9호선 선정릉,133.7091371083184,https://place.map.kakao.com/1771238411,선정릉,선정릉역 라팡
3202,약수터,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 동광로49길 74,9호선 신반포,687.9236376524087,https://place.map.kakao.com/27588141,신반포,신반포역 약수터
3203,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로 583,9호선 증미,307.846111793991,https://place.map.kakao.com/2077271652,증미,증미역 간단하지만특별한화피디Cafe
3204,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 사평대로 160,9호선 고속터미널,352.76842848754615,https://place.map.kakao.com/13314263,고속터미널,고속터미널역 간단하지만특별한화피디Cafe
3205,002,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 양평로30길 14,9호선 선유도,584.5142101117096,https://place.map.kakao.com/1144986957,선유도,선유도역 002
3206,Lowergarden,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 사평대로57길 28,9호선 신논현,225.38021663641118,https://place.map.kakao.com/1528712525,신논현,신논현역 Lowergarden
3207,컴포즈커피선유도점,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 선유로49길 36,9호선 선유도,90.14504025399442,https://place.map.kakao.com/1268657322,선유도,선유도역 컴포즈커피선유도점
3208,카페,커피점/카페,커피전문점/카페/다방,서울특별시 양천구 목동중앙북로 15,9호선 등촌,184.42205215897548,https://place.map.kakao.com/1752052555,등촌,등촌역 카페
3209,카페케로,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 학동로42길 57,9호선 언주,425.6752520832692,https://place.map.kakao.com/874421812,언주,언주역 카페케로
3210,퀴즈노스서울,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 반포대로 222,9호선 고속터미널,190.0030901113834,https://place.map.kakao.com/18076508,고속터미널,고속터미널역 퀴즈노스서울
3211,마쿤키친카페,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 신반포로11길 40,9호선 신반포,530.0341815823078,https://place.map.kakao.com/1381226091,신반포,신반포역 마쿤키친카페
3212,일리카페미래에셋,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 국제금융로 56,9호선 샛강,357.08129800832916,https://place.map.kakao.com/796762892,샛강,샛강역 일리카페미래에셋
3213,데이즈커피,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 63로 36,9호선 노량진,463.195816748161,https://place.map.kakao.com/427257117,노량진,노량진역 데이즈커피
3214,비라티오,커피점/카페,커피전문점/카페/다방,서울특별시 영등포구 은행로 29,9호선 국회의사당,389.9740892435532,https://place.map.kakao.com/1487465929,국회의사당,국회의사당역 비라티오
3215,카페띠아모,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 하늘길 112,9호선 김포공항,540.4513358673338,https://place.map.kakao.com/145470958,김포공항,김포공항역 카페띠아모
3216,이디야커피,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 마곡중앙5로1길 25,9호선 마곡나루,220.05627651689647,https://place.map.kakao.com/1611385431,마곡나루,마곡나루역 이디야커피
3217,타이거슈가강남고속터미널,커피점/카페,커피전문점/카페/다방,서울특별시 서초구 신반포로 194,9호선 고속터미널,238.20683485556614,https://place.map.kakao.com/2003696591,고속터미널,고속터미널역 타이거슈가강남고속터미널
3218,간단하지만특별한화피디Cafe,커피점/카페,커피전문점/카페/다방,서울특별시 강남구 봉은사로 155,9호선 언주,308.7787865077997,https://place.map.kakao.com/1832424965,언주,언주역 간단하지만특별한화피디Cafe
3219,카페띠아모,커피점/카페,커피전문점/카페/다방,서울특별시 강서구 양천로26길 6,9호선 신방화,397.56376302670037,https://place.map.kakao.com/1182718000,신방화,신방화역 카페띠아모
